id,place_id,comment,sentiment_score
9562,4635,"Site touristique 4635 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
9563,577,The wide range of activities at Site touristique 577 made my visit unforgettable. Highly recommend it!,5
9564,4787,"A wonderful experience at Site touristique 4787. Great for families, with lots to do and beautiful surroundings.",5
9565,2714,"Site touristique 2714 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9566,2840,"Site touristique 2840 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
9567,4878,"I enjoyed parts of Site touristique 4878, but it didn’t live up to the hype. The views were nice, though.",3
9568,2907,"Everything about Site touristique 2907 was perfect—the views, the activities, and even the opening hours were convenient!",5
9569,2850,"Not bad overall! Site touristique 2850 has potential, but the facilities need a bit of work to really shine.",3
9570,3640,"Site touristique 3640 was fine, but it didn’t blow me away. The activities like 'Baignade' were decent, but service could be better.",3
9571,3739,"I enjoyed parts of Site touristique 3739, but it didn’t live up to the hype. The views were nice, though.",3
9572,2265,"A wonderful experience at Site touristique 2265. Great for families, with lots to do and beautiful surroundings.",5
9573,1643,"Site touristique 1643 was fine, but it didn’t blow me away. The activities like 'Escalade', 'Sport nautique', ""Observation d'oiseaux"", 'Visite guidée' were decent, but service could be better.",3
9574,4186,"Site touristique 4186 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9575,1185,"Site touristique 1185 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
9576,1002,"I loved visiting Site touristique 1002! The activities like 'Gastronomie', ""Observation d'oiseaux"", 'Camping', 'Méditation', 'Photographie' were amazing, and the staff was friendly.",5
9577,2641,"Site touristique 2641 was fine, but it didn’t blow me away. The activities like 'Photographie' were decent, but service could be better.",3
9578,2981,"Not bad overall! Site touristique 2981 has potential, but the facilities need a bit of work to really shine.",3
9579,3284,"Not bad overall! Site touristique 3284 has potential, but the facilities need a bit of work to really shine.",3
9580,4008,"Site touristique 4008 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
9581,4682,"I enjoyed parts of Site touristique 4682, but it didn’t live up to the hype. The views were nice, though.",3
9582,3193,"Site touristique 3193 was fine, but it didn’t blow me away. The activities like 'Gastronomie', 'Camping', 'Pêche' were decent, but service could be better.",3
9583,454,"Site touristique 454 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9584,2500,"A wonderful experience at Site touristique 2500. Great for families, with lots to do and beautiful surroundings.",5
9585,4642,"Everything about Site touristique 4642 was perfect—the views, the activities, and even the opening hours were convenient!",5
9586,809,The wide range of activities at Site touristique 809 made my visit unforgettable. Highly recommend it!,5
9587,2402,"A wonderful experience at Site touristique 2402. Great for families, with lots to do and beautiful surroundings.",5
9588,3676,"Site touristique 3676 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
9589,2119,"Site touristique 2119 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9590,1031,"Site touristique 1031 was fine, but it didn’t blow me away. The activities like 'Artisanat', 'Photographie', ""Observation d'oiseaux"", 'Baignade', 'Sport nautique' were decent, but service could be better.",3
9591,1378,"Site touristique 1378 was fine, but it didn’t blow me away. The activities like 'Gastronomie', 'Artisanat', 'Sport nautique', 'Pêche' were decent, but service could be better.",3
9592,2854,"Everything about Site touristique 2854 was perfect—the views, the activities, and even the opening hours were convenient!",5
9593,3418,"Everything about Site touristique 3418 was perfect—the views, the activities, and even the opening hours were convenient!",5
9594,4087,"Site touristique 4087 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9595,2406,"I enjoyed parts of Site touristique 2406, but it didn’t live up to the hype. The views were nice, though.",3
9596,30,"Site touristique 30 was fine, but it didn’t blow me away. The activities like 'Photographie' were decent, but service could be better.",3
9597,4975,"Not bad overall! Site touristique 4975 has potential, but the facilities need a bit of work to really shine.",3
9598,1039,"I enjoyed parts of Site touristique 1039, but it didn’t live up to the hype. The views were nice, though.",3
9599,2497,"Site touristique 2497 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9600,113,"Site touristique 113 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9601,4276,"Site touristique 4276 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
9602,1080,"Site touristique 1080 was fine, but it didn’t blow me away. The activities like 'Camping', 'Pêche', 'Photographie' were decent, but service could be better.",3
9603,1384,"Site touristique 1384 was fine, but it didn’t blow me away. The activities like 'Surf', 'Ski', 'Shopping' were decent, but service could be better.",3
9604,2863,"I loved visiting Site touristique 2863! The activities like 'Gastronomie', 'Photographie', 'Surf', 'Méditation', 'Randonnée' were amazing, and the staff was friendly.",5
9605,4100,"Site touristique 4100 was fine, but it didn’t blow me away. The activities like 'Randonnée', 'Shopping' were decent, but service could be better.",3
9606,3597,"I loved visiting Site touristique 3597! The activities like 'Randonnée', 'Visite guidée', 'Baignade', 'Artisanat', 'Photographie' were amazing, and the staff was friendly.",5
9607,3436,"A wonderful experience at Site touristique 3436. Great for families, with lots to do and beautiful surroundings.",5
9608,2107,"I enjoyed parts of Site touristique 2107, but it didn’t live up to the hype. The views were nice, though.",3
9609,1418,"Site touristique 1418 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9610,4149,"I enjoyed parts of Site touristique 4149, but it didn’t live up to the hype. The views were nice, though.",3
9611,4173,"I loved visiting Site touristique 4173! The activities like 'Artisanat' were amazing, and the staff was friendly.",5
9612,2306,"I enjoyed parts of Site touristique 2306, but it didn’t live up to the hype. The views were nice, though.",3
9613,2480,"Not bad overall! Site touristique 2480 has potential, but the facilities need a bit of work to really shine.",3
9614,3173,"A wonderful experience at Site touristique 3173. Great for families, with lots to do and beautiful surroundings.",5
9615,3867,"Site touristique 3867 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
9616,2529,"Not bad overall! Site touristique 2529 has potential, but the facilities need a bit of work to really shine.",3
9617,2264,"Site touristique 2264 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
9618,1695,"Site touristique 1695 was fine, but it didn’t blow me away. The activities like 'Artisanat', 'Sport nautique' were decent, but service could be better.",3
9619,173,"Everything about Site touristique 173 was perfect—the views, the activities, and even the opening hours were convenient!",5
9620,3558,"I enjoyed parts of Site touristique 3558, but it didn’t live up to the hype. The views were nice, though.",3
9621,1328,"Site touristique 1328 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
9622,2791,"I loved visiting Site touristique 2791! The activities like 'Gastronomie', 'Surf', 'Méditation', 'Artisanat', 'Sport nautique' were amazing, and the staff was friendly.",5
9623,3051,"Site touristique 3051 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
9624,1134,"Everything about Site touristique 1134 was perfect—the views, the activities, and even the opening hours were convenient!",5
